尘螨过敏性哮喘	喘息	症状	"尘螨过敏性哮喘图册 起病或急或缓,婴幼儿哮喘发病前往往有1～2 天的上呼吸道过敏的症状,包括鼻痒、喷嚏、流清涕、揉眼睛、揉鼻子等表现并逐渐出现咳嗽、喘息。..."
尘螨过敏性哮喘	打喷嚏	症状	"尘螨过敏性哮喘图册 起病或急或缓,婴幼儿哮喘发病前往往有1～2 天的上呼吸道过敏的症状,包括鼻痒、喷嚏、流清涕、揉眼睛、揉鼻子等表现并逐渐出现咳嗽、喘息。..."
尘螨过敏性哮喘	鼻痒	症状	"尘螨过敏性哮喘图册 起病或急或缓,婴幼儿哮喘发病前往往有1～2 天的上呼吸道过敏的症状,包括鼻痒、喷嚏、流清涕、揉眼睛、揉鼻子等表现并逐渐出现咳嗽、喘息。..."
尘螨过敏性哮喘	呼吸困难	症状	"与支气管哮喘发作有着密切的关系,因此近年来有人提出了尘螨过敏性哮喘的诊断名称...症状与体征 哮喘急性发作时的主要症状有咳嗽、咳痰或痰鸣、喘息、呼吸困难、胸闷..."
尤文氏肉瘤	下肢放射痛	症状	"_百科词条骨尤文肉瘤(ES)是小圆形细胞的低分化的恶性肿瘤。它占所有原发性骨肿瘤的6%～8%,是儿童和青少年最常见的恶性原发性骨肿瘤。疼痛和肿胀是最..."
尤文氏肉瘤	压痛	症状	"_百科词条骨尤文肉瘤(ES)是小圆形细胞的低分化的恶性肿瘤。它占所有原发性骨肿瘤的6%～8%,是儿童和青少年最常见的恶性原发性骨肿瘤。疼痛和肿胀是最..."
尤文氏肉瘤	持续性疼痛	症状	"_百科词条骨尤文肉瘤(ES)是小圆形细胞的低分化的恶性肿瘤。它占所有原发性骨肿瘤的6%～8%,是儿童和青少年最常见的恶性原发性骨肿瘤。疼痛和肿胀是最..."
尤文氏肉瘤	关节积液	症状	"_百科词条骨尤文肉瘤(ES)是小圆形细胞的低分化的恶性肿瘤。它占所有原发性骨肿瘤的6%～8%,是儿童和青少年最常见的恶性原发性骨肿瘤。疼痛和肿胀是最..."
尤文氏肉瘤	病理性骨折	症状	"尤文肉瘤(ES)是小圆形细胞的低分化的恶性肿瘤。它占所有原发性骨肿瘤的6%～...骨外尤文氏瘤 病理改变 baike.com/2018-03-27外阴尤因肉瘤_百科词条  外阴尤文..."
尸厥	头昏	症状	"厉兑,治尸厥、口噤气绝、状如中恶、心腹胀满,《明》云:尸厥如死不知人。..."
尸厥	昏迷	症状	"厉兑,治尸厥、口噤气绝、状如中恶、心腹胀满,《明》云:尸厥如死不知人。..."
尺桡骨干双骨折	前臂外伤后疼痛	症状	"尺桡骨双骨折多见于青少年。直接、间接(传达或扭转)暴力均可造成尺桡骨干双骨折...直接、间接(传达或扭转)暴力均可造成尺挠骨干双骨折。 前臂外伤后疼痛、活动..."
尺桡骨干双骨折	单纯骨折	症状	"尺桡骨双骨折多见于青少年。直接、间接(传达或扭转)暴力均可造成尺桡骨干双骨折...单纯尺骨干骨折极少见,多发生在尺骨下1/3,由直接暴力所致,骨折端移位较少。 ..."
尺桡骨干双骨折	发烧	症状	"尺桡骨双骨折多见于青少年。直接、间接(传达或扭转)暴力均可造成尺桡骨干双骨折。骨折后局部肿胀、疼痛,肢体畸形,前臂旋转功能障碍,完全骨折者可扪及摩擦音及骨擦..."
尺桡骨骨干双骨折	青枝骨折	症状	"多数由尺骨内上斜向桡骨外下,骨折线方向一致,尺骨干骨折线在上,桡骨骨折线在下。  (二)桡骨干骨折  幼儿多为青枝骨折。成人桡骨干上1/3骨折时,附着在桡骨..."
尺桡骨骨干双骨折	螺旋形骨折	症状	"前臂双骨折:尺桡骨干双骨折较为多见,多见于青少年。两骨干完全骨折后,骨折端可...跌倒时手掌着地,同时前臂发生旋转,导致不同平面的尺桡骨螺旋形骨折或斜形骨折,多..."
尺神经损伤	手指麻痛	症状	"1.7 在手部尺神经分布区内有麻木感或皮肤感减退,常是本症最早的症状,继之,...有时手之尺半有放射性疼痛。  骨间肌和小鱼际肌群可有不同程度萎缩和麻痹,..."
尺神经损伤	小指感觉消失	症状	"尺神经损伤后,手掌的尺侧、小指全部、环指尺侧感觉均消失。尺神经深枝为运动..."
尺神经损伤	食指感觉消失	症状	"障碍和Froment征以及手部尺侧半和尺侧一个半手指感觉障碍,特别是小指感觉消失。...扩展阅读 1尺神经损伤介绍 开放分类 我来补充 医学疾病疾病名称 互动百科的词条..."
尺神经损伤	感觉障碍	症状	"展障碍和Froment征以及手部尺侧半和尺侧一个半手指感觉障碍,特别是小指感觉消失...互动百科网友 匿名用户互动百科网友 匿名用户互动百科网友相关词条 桡神经损伤 ..."
尺神经损伤	拇指和食指不能对掌成完好的“O”形	症状	"各手指不能内收外展。夹纸试验阳性。拇指和食指不能对掌成完好的“O”形,此...扩展阅读 1尺神经损伤介绍 开放分类 我来补充 医学疾病疾病名称 互动百科的词条..."
尺骨鹰嘴骨折	斜形骨折	症状	"尺肱关节只有屈伸活动,尺骨鹰嘴骨折,是波及到半月切迹的关节内骨折。因此解剖...横断骨折28例,斜形骨折8例,粉碎骨折13例。其中陈旧骨折2例,合并其它骨折4例。..."
尺骨鹰嘴骨折	撕脱骨折	症状	"尺骨鹰嘴骨折图册间接外力。摔倒时肘关节处于关伸直位,外力传达至肘,肱三头肌牵拉而造成撕脱骨折。骨折线可能为横断或斜行。两骨折端有分离。 直接外力。摔倒时肘..."
尺骨鹰嘴骨折	肌腱断裂	症状	"本组1例陈旧性骨折,即是因使用过细克氏针及钢丝,致松动而转至本科再次手术;②内固定针尾如能折弯埋于肱三头肌腱内为好。 相关病例/尺骨鹰嘴骨折 编辑 ..."
尺骨鹰嘴骨折	粉碎性骨折	症状	"本组1例陈旧性骨折,即是因使用过细克氏针及钢丝,致松动而转至本科再次手术;②内固定针尾如能折弯埋于肱三头肌腱内为好。 相关病例/尺骨鹰嘴骨折 编辑 ..."
尺骨鹰嘴骨折	疼痛	症状	"尺肱关节只有屈伸活动,尺骨鹰嘴骨折,是波及到半月切迹的关节内骨折。因此解剖..."
尾神经丛痛	尾部疼痛而拒坐	症状	"尾神经丛痛,临床上多见,尤其好发于臀部着地跌倒后,女性中的发生率明显高于男性。由骶5,尾1及部分骶3、4神经前支所组成的尾丛神经多与椎旁交感神经干下方纤维..."
尾神经丛痛	尾骨压痛及异常活动	症状	"治疗/尾神经丛痛 编辑  (一)治疗 1.非手术疗法 对由外伤所致者,早期可通过肛门指诊对尾骨骨折脱位进行复位,并辅以理疗、针灸及封闭疗法等(包括尾丛神经封闭)。..."
尾神经丛痛	尾骶部疼痛	症状	"尾神经丛痛,临床上多见,尤其好发于臀部着地跌倒后,女性中的发生率明显高于男性。由骶5,尾1及部分骶3、4神经前支所组成的尾丛神经多与椎旁交感神经干下方纤维..."
尾神经丛痛	感觉障碍	症状	"2.感觉支 有3～5支细小的肛尾神经分布于尾骨区及肛周皮肤。 病因/尾神经丛...尾神经丛痛图册 WIKI..."
尿失禁	逼尿肌反射亢进	症状	"4.逼尿肌反射亢进 逼尿肌反射亢进有时可发生三种不同类型的尿失禁:①完全的上...老人尿失禁图册 WIKI..."
尿布疹	烦躁不安	症状	"表现为皮肤发红、有红色斑点状疹子,甚至溃烂流水,孩子爱哭闹,表现不安、烦躁、睡...尿布疹图册..."
尿布疹	婴儿臀部红	症状	"尿布疹,俗称红屁股(即红臀,儿科病名),是婴儿中常见的皮肤病。因婴儿的皮肤极为娇嫩,若长期浸泡在尿液中或因尿布密不透风而潮湿的话,臀部常会出现红色的小疹子..."
尿布疹	小儿哭闹不安	症状	"开放分类:医学名词小儿疾病症状皮肤病 尿布疹,俗称红屁股(即红臀,儿科病名),是...总体的症状表现为皮肤发红、有红色斑点状疹子,甚至溃烂流水,孩子爱哭闹,表现不安..."
尿布疹	婴儿睡觉不踏实	症状	"尿布疹,俗称红屁股(即红臀,儿科病名),是婴儿中...(11)宝宝长疹子时,应该考虑让他光着小屁股睡觉。 ...甚至溃烂流水,孩子爱哭闹,表现不安、烦躁、睡不踏实..."
尿布疹	溃疡	症状	"重度尿布疹的情况较严重,因为不及时治疗发展成为更深的溃疡,甚至诱发褥疮,严重时..."
尿布疹	皮肤发红	症状	"中文名: 尿布疹 外文名: Red buttock  别名: 红屁股、尿布红斑 季节分布: 四季  传染病: 否 临床表现: 斑点状疹子,破皮,溃烂流水  疫苗预防: 否 就诊科室..."
尿布皮炎	脓疱	症状	"重者有斑疹、丘疹及小脓疱等皮损,并伴渗液及擦烂。 治疗/尿布皮炎 编辑  ..."
尿布皮炎	疱疹	症状	"指在新生儿的肛门附近、臀部、会阴部等处皮肤发红,有散在斑丘疹或疱疹,又称...尿布皮炎图册..."
尿布皮炎	丘疹	症状	"尿布皮炎是指在新生儿的肛门附近、臀部、会阴部等处皮肤发红,有散在斑丘疹或..."
尿床	尿急	症状	"夏天治疗尿床的效果优于其他季节,尤其对冬季高发的尿床、尿急、尿频,夏季是治疗的..."
尿床	尿频	症状	"4.精神因素:有的孩子可能偶尔一次尿床,受到责备,担心以后再尿床,于是出现频繁排尿。 5.可能存在蛲虫症:由于蛲虫爬至尿道口而引起尿频,以女孩多见。 简单按摩可缓解..."
尿床	儿童尿床	症状	"儿童尿床,是指5岁以上的孩子还不能控制自己的排尿、夜间常尿湿自己的床铺,白天有时也有尿湿裤子的现象。绝大多数儿童尿床的出现与疾病无关,是出于心理因素或其他..."
尿毒症	下肢浮肿	症状	"水肿,纤维素性胸膜炎或肺钙化等病变,肺水肿与心力衰竭、低蛋白... 尿毒症图册  权威专家 秀江河生..."
尿毒症	急性溶血性尿毒综合征	症状	"溶血性尿毒症综合征-溶血性尿毒症综合征(HUS)是一类原因不明的急性血管内溶血性贫血伴肾功能衰竭的综合征。本病累及多系统,以微血管病性溶血、急性肾衰竭和血小板..."
尿毒症	食欲下降	症状	"食欲不振或消化不良;病情加重时可出现厌食,恶心、呕吐或腹泻。这些...1)糖耐量降低:尿毒症患者对糖的耐量降低,其葡萄糖耐量曲线与轻度糖尿病患者相似..."
尿毒症	肾衰竭	症状	"肾衰竭进展的不同阶段,第5期为终末期肾衰竭,又被称为尿毒症。..."
尿毒症	慢性肾损害	症状	"基本信息 编辑信息模块  中文名: 慢性肾功能衰竭 外文名: chronic renal failure  别名: 尿毒症 就诊科室: 内科  发病部位: 肾脏 是否进入医保: 是 ..."
尿毒症	双肾弥漫性病变	症状	"双肾弥漫性病变是什么..lV型肾炎,要看你肾检单活动性病变和非活动性病变的比例有多少,是否有硬化,纤维新月..."
尿毒症性心包炎	呼吸困难	症状	"发热和较大量心包积液在“透析相关的心包炎”中较为常见,表现为心动过速、呼吸困难;也可在透析中出现低血压、急性循环障碍致死。 症状体征/尿毒症性心包炎 编辑..."
尿毒症性心包炎	疼痛	症状	"尿毒症性心包炎有明显症状者仅占6%～17%。心包炎的症状常被尿毒症和其他合并症,如心力衰竭等掩盖。患者常有持续性心前区疼痛,卧位及深呼吸时加剧,往往由于听到..."
尿毒症性心肌病	急性溶血性尿毒综合征	症状	"溶血性尿毒症综合征(HUS)是一类原因不明的急性血管内溶血性贫血伴肾功能衰竭的综合征。本病累及多系统,以微血管病性溶血、急性肾衰竭和血小板减少为主要特征,是..."
尿毒症昏迷	高渗尿	症状	"中文名: 糖尿病高渗性昏迷 临床表现: 口渴、多尿、乏力,食欲减退加重  就诊科室...严重的应激状态如急性感染、急性心梗、脑血管病、急性胰腺炎、尿毒症、烧伤、颅脑..."
尿毒症昏迷	低血糖性昏迷	症状	"低血糖昏迷低血糖是指静脉血浆葡萄糖浓度低于2.8mmol/L(50mg/dl),由低血糖导致...死亡2例均并发尿毒症,其中1例反复昏迷4天死亡,另1例昏迷1天死亡。 2讨论 本..."
尿毒症昏迷	觉醒状态丧失	症状	"所以,简单而又准确地说,昏迷是觉醒状态与意识内容以及躯体运动均完全丧失的一种...脑外伤及癫痫等;缓慢起病:脑肿瘤、感染及代谢障碍性疾病如尿毒症、肺性脑病、..."
尿毒症昏迷	急性溶血性尿毒综合征	症状	"溶血性尿毒症综合征-溶血性尿毒症综合征(HUS)是一类原因不明的急性血管内溶血性贫血伴肾功能衰竭的综合征。本病累及多系统,以微血管病性溶血、急性肾衰竭和血小板..."
尿毒症肺炎	少尿	症状	"尿毒症病人尿少、尿闭致容量负荷增加,是最主要病理生理改变,是形成肺水肿的重要...尿毒症肺炎图册 WIKI..."
尿毒症肺炎	感染性发热	症状	"发热比率12.9%,体温在38℃左右,多为肺或其他部位并发感染。咯血占8%～32%,...鉴别诊断/尿毒症肺炎 编辑  1.心源性肺水肿一部分学者认为,左心衰竭是尿毒症肺..."
尿毒症肺炎	咳嗽	症状	"其次为咳嗽,发生率50%～65%,通常干咳或咳少量白黏痰,合并感染时出现大量黄脓痰。少数病人还感到双下胸部胀痛.尿毒症肺炎疾病描述:尿毒症肺炎是指尿毒症时,胸部X线..."
尿瘘	膀胱阴道瘘	症状	"尿瘘,(urinaryfistula),是指生殖器官与泌尿系统之间形成的异常通道,表现为漏尿。常见的有膀胱阴道瘘、尿道阴道瘘、输尿管阴道瘘(统称尿瘘)。生殖器官瘘管是一种极..."
尿瘘	尿道瘘	症状	"尿瘘,(urinaryfistula),是指生殖器官与泌尿系统之间形成的异常通道,表现为漏尿。常见的有膀胱阴道瘘、尿道阴道瘘、输尿管阴道瘘(统称尿瘘)。生殖器官瘘管是一种极..."
尿瘘	发烧	症状	"结核性膀胱阴道瘘患者往往有发热、肾区叩痛。巨大膀胱尿道阴道瘘患者,膀胱黏膜可...尿瘘图册23..."
尿精	男性小便刺痛	症状	"男性尿道解刨图图册尿精是怎么回事?尿精,又称白浊,系指尿道口滴出白色浊物,可伴小便涩痛的一种病证。尿精是慢性前列腺炎最先出现的征象。“尿精是怎么回事”..."
尿路感染	白细胞尿	症状	"尿路感染则血白细胞计数及中性粒细胞增多。慢性感染血白细胞改变不明显,但..."
尿路感染	反复不愈的尿道感染	症状	"分上尿路和下尿路感染;下尿路感染指膀胱炎和尿道炎;上尿路指肾盂肾炎,感染的危害较大,以婴幼儿发病率最高,反复感染可形成肾瘢痕,严重者可致继发性高血压和..."
尿路感染	寒战	症状	"寒战、头痛等。主要见于上尿路感染病人,特别是急性尿..."
尿路感染	尿液混浊	症状	"尿混浊、尿液中有白细胞,常见终末血尿,有时为全程...1、急性尿路感染病程在6个月以内,可有尿频、尿急、尿痛及发热等全身症状。部分..."
尿路感染	下腹痛	症状	"尿路感染病程在6个月以内,可有尿频、尿急、尿痛及发热等全身症状。部分...小腹有痉挛性疼痛时可给予阿托品、普鲁本辛等抗胆碱药物解痉止痛;碱性药物,如碳酸..."
尿路感染	小便不利	症状	"尿路感染患者,则通常尿路刺激症状较轻,如轻度的尿频,或尿急,或排尿不适..."
尿路感染	复杂性尿路感染	症状	"复杂性尿路感染是指尿路系统存在解剖或功能异常(如梗阻、结石等)或有肾外伴发病(如糖尿病、滥用含有非那西汀止痛药、镰形细胞病等)时,反复或持续发作的尿路..."
尿路感染	溺多而频	症状	"见于老年女性和妊娠期妇女,患者无任何尿路感染症状,发病率随年龄增长而..."
尿路梗阻	下腹坠胀	症状	"腹部B超。 治疗/尿路梗阻 编辑  在急性尿潴留时,...对过胀的膀胱,引流要缓慢一些,避免膀胱内压突然减小..."
尿路梗阻	急性尿潴留	症状	"尿道外伤、前列腺肥大或肿瘤、急性前列腺炎或脓肿、膀胱肿瘤等阻塞尿道而引起。 ...少数病人虽无明显慢性尿潴留梗阻症状,但往往已有明显上尿路扩张、肾积水,甚至..."
尿路梗阻	复杂性尿路感染	症状	"复杂性尿路感染是指尿路系统存在解剖或功能异常(如梗阻、结石等)或有肾外伴发病(如糖尿病、滥用含有非那西汀止痛药、镰形细胞病等)时,反复或持续发作的尿路..."
尿道下裂	尿道瓣	症状	",尿道下裂的遗传隐性基因,如果双亲的儿子有尿道下裂,则其下代...③阴茎体、阴茎根部尿道下裂:可采用加盖岛状包皮瓣(Onlay island flap)或Snodgrass..."
尿道下裂	阴茎样尿道	症状	",阴茎严重弯曲。 ④阴囊型:尿道外口位于阴囊,除具有尿道下裂一般特征外,且阴囊发育差,可有不同程度对裂,其内有时无睾丸..."
尿道创伤	尿外渗	症状	"是泌尿系统常见损伤多发生于男性且青壮年居多,尤其是较固定的球部或膜部。男性尿道由尿生殖膈分为前尿道(球部尿道及悬垂部尿道)及后尿道(前列腺部尿道及..."
尿道创伤	尿道流血	症状	"尿道损伤 编辑  1.休克;2.尿道出血;3.疼痛,下腹耻骨联合或会阴部。...①尿道挫伤:尿道挫伤患者无尿外渗表现,尿道保持完整。行尿道造影后,可嘱患者排尿..."
尿道创伤	泌尿道破裂	症状	"是泌尿系统常见损伤多发生于男性且青壮年居多,尤其是较固定的球部或膜...4.尿外渗的范围随破裂部位而异 (1)前尿道破裂时如阴茎深筋膜完整,尿外渗只局限..."
尿道憩室	尿道局部肿胀	症状	"尿道损伤一般有明确损伤史,常伴尿外渗,局部皮肤肿胀,皮下瘀血,试插导尿管不易...尿道憩室继发结石,排尿梗阻症状不明显,尿道口有分泌物,阴茎下方可触及结石,有的..."
尿道损伤	尿外渗	症状	"是泌尿系统常见损伤多发生于男性且青壮年居多,尤其是较固定的球部或膜部。男性尿道由尿生殖膈分为前尿道(球部尿道及悬垂部尿道)及后尿道(前列腺部尿道及..."
尿道损伤	疼痛	症状	"尿道损伤 编辑  1.休克;2.尿道出血;3.疼痛,下腹耻骨联合或会阴部。..."
尿道损伤	尿道流血	症状	"尿道损伤 编辑  1.休克;2.尿道出血;3.疼痛,下腹耻骨联合或会阴部。...①尿道挫伤:尿道挫伤患者无尿外渗表现,尿道保持完整。行尿道造影后,可嘱患者排尿..."
尿道损伤	排尿疼痛	症状	"尿道损伤 编辑  1.休克;2.尿道出血;3.疼痛,下腹耻骨联合或会阴部。 4.排尿困难或尿潴留; 5.阴囊,会阴血肿及淤斑; 6.尿液外渗; 7.直肠指诊:前列..."
尿道损伤	局部压痛	症状	"尿道损伤有鲜血自尿道口滴出或溢出。 3.疼痛 局部常有疼痛及压痛..."
尿道旁腺癌	尿道局部肿胀	症状	"尿道旁腺癌-尿道旁腺癌发生在外阴前庭的尿道开口周围,尿道旁腺癌是少见的恶性肿瘤。... 远端尿道或尿道口出现结节状或红色的出血性肿物,尿道局部肿胀可触及肿物。当..."
尿道旁腺癌	尿道的条索状肿块	症状	"尿道旁腺癌主要为腺癌结构,有透亮细胞型和乳头状型。尿道口可有鳞癌出现,尿道可...尿道癌可以通过阴道触诊发现病变,阴道检查可触到尿道变粗、变硬及条索状肿块。..."
尿道旁腺癌	尿涩	症状	"尿道旁腺癌-尿道旁腺癌发生在外阴前庭的尿道开口周围,尿道旁腺癌是少见的恶性肿瘤。... 尿道旁腺癌主要为腺癌结构,有透亮细胞型和乳头状型。尿道口可有鳞癌出现,..."
尿道炎	尿血	症状	"离心的尿液在显微镜下每个高倍视野可有红细胞0～2个,如果超过此数,即为尿血。...( 结核、 肾盂肾炎、膀胱 尿道炎、前列腺炎)及 肿瘤(肾、输尿管、膀胱、 ..."
尿道炎	尿道口疼	症状	"尿道疼是什么原因? 3.81万时长01:41 尿道炎是怎样引起的? 4.11万时长01:19 尿道狭窄的症..."
尿道炎	尿道痒感	症状	"尿道炎,是由霉菌引起的尿道炎症性病变,临床上表现为尿道痒感,排尿时..."
尿道炎	尿流缓慢	症状	"是一种常见病,多见于女性,临床上分为急性和慢性、非特异性尿道炎和淋菌...女性朋友会感到小便困难及尿流细小;患有尿道炎后女性朋友尿道分泌物增多,并伴有..."
尿道炎	尿道口有白膜形成	症状	",尿三杯试验第一杯尿明显不正常。4.尿道分泌物涂片染色检查或细菌培养有致病菌,可以与淋菌性尿道炎鉴别。编辑摘要 ..."
尿道狭窄	尿分叉	症状	"长期排尿分叉大多由于后尿道或尿道口处狭窄,或因慢性炎症后形成瘢痕,导致了尿液..."
尿道狭窄	尿道内口呈漏斗样改变	症状	"百科 > 疾病症状 > 尿道内口呈...膀胱颈挛缩X线检查时可见有尿道内口呈漏斗样改变。膀胱...尿道狭窄 急性尿潴留泌尿道狭窄尿道内口呈漏斗..."
尿道癌	消瘦	症状	"男性尿道癌一般以尿道梗阻、肿物、尿道周围脓肿、尿外渗、尿道瘘和尿道流出分泌物..."
尿道癌	尿道流血	症状	"女性尿道癌多见于老年女性,常见的症状为尿道流血和血尿,其他症状有尿频、尿痛、排尿..."
尿道结核	混浊尿	症状	"症状体征/尿道结核 编辑  1.尿频、尿痛、尿道流血或血尿。2.排尿困难,包括尿..."
尿道结核	尿赤	症状	"症状体征/尿道结核 编辑  1.尿频、尿痛、尿道流血或血尿。2.排尿困难,包括尿..."
尿道结核	无活动性结核病灶	症状	"但X线检查肺部结核病变较上一次胸片的病灶明显增多或/和有新的空洞形,或结核中毒症状明显,血沉增快者;如仅有本次胸片,至少观察3个月后,若新发现活动性病变、..."
尿道结石	尿分叉	症状	"临床症状: 肾亏,尿路结石 尿分叉: 生理性尿分叉,病理性尿分叉 目录..."
尿道结石	尿意窘迫	症状	"排尿时出现疼痛,前尿道结石疼痛局限在结石停留处,后尿道结石疼痛可放散至阴茎头或会阴部。尿道结石常阻塞尿道引起排尿困难,尿线变细、滴沥、甚至急性尿潴留。有时..."
尿道结石	尿痛	症状	"主要症状有尿痛和排尿困难。排尿时出现疼痛,前尿道结石疼痛局限在结石停留处,后尿道结石疼痛可放散至阴茎头或会阴部。尿道结石常阻塞尿道引起排尿困难,尿线变细、滴沥..."
尿道结石	急性尿潴留	症状	"排尿时出现疼痛,前尿道结石疼痛局限在结石停留处,后尿道结石疼痛可放散至阴茎头或会阴部。尿道结石常阻塞尿道引起排尿困难,尿线变细、滴沥、甚至急性尿潴留。有时..."
尿道肉阜	尿道口疼	症状	"中文名: 尿道肉阜 外文名: caruncle of urethra  别名: 尿道肉芽肿或血管性息肉 传播途径: 多见于中年以上的妇女  潜伏期: 长期 临床表现: 局部烧灼样的疼痛,..."
尿道黏膜脱垂	尿急	症状	"尿频、尿急:/尿道黏膜脱垂 编辑  轻者常有局部灼痛感并有尿频和尿痛和排尿疼痛...尿道黏膜脱垂图册 WIKI..."
尿道黏膜脱垂	尿道黏膜外翻	症状	"尿道黏膜脱垂所属现代词,指的是尿道黏膜及黏膜下组织脱出并外翻于尿道口外的一...若肌层弹力纤维较薄弱,周围组织松弛,黏膜发育超过肌层,尿道黏膜尤其后壁便向下..."
尿道黏膜脱垂	尿道流出分泌物	症状	"尿道粘膜脱垂可能是由于分娩损伤、绝经后雌激素水平降低,尿道周围组织萎缩、或全身...可能有白细胞升高。3、尿细菌培养: 如怀疑存在尿道感染,可将尿道分泌物行涂片..."
尿道黏膜脱垂	尿道流血	症状	"尿道粘膜脱垂可能是由于分娩损伤、绝经后雌激素水平降低,尿道周围组织萎缩、或全身...活动后发现尿道口处出血,量或多或少。  尿道口肿块: 见环形或半环形紫红色肿块..."
尿道黏膜脱垂	尿频	症状	"轻者常有局部灼痛感并有尿频和尿痛和排尿疼痛等尿路刺激症状,宛似尿道肉阜的症状...尿道黏膜脱垂图册 WIKI..."
尿黑酸尿与褐黄病	指甲、耳软骨出现褐色色素沉着	症状	"、耳软骨出现褐色色素沉着是褐黄病的临床症状之一,褐黄病(ochronosis)是由于机体缺乏尿黑酸氧化酶(homogentisate oxidase)使苯丙氨酸、酪氨酸中间代谢产物(尿..."
局灶性节段性肾小球硬化	蛋白尿	症状	"中文名: 局灶性节段性肾小球硬化 外文名: FSGS  病原学: 中毒损伤,体液免疫及血流动力学改变等 传染病: 否  临床表现: 蛋白尿,水肿,血尿等 就诊科室: 内科..."
局限性胸膜间皮瘤	杵状指（趾）	症状	"虽发病率不高,但仍较局限性胸膜间皮瘤多见,是胸膜原发肿瘤中最多见的类型。...肺性骨关节病、杵状指(趾)、抗利尿激素的异常分泌综合征(SIADH)、自体免疫性..."
屈光不正	假性近视	症状	"(3)混合性近视:使用阿托品后,近视屈光度明显降低,但不视为正视眼。 三种情况原因不同,处理方法了不同。 假性近视是功能性的,由调节痉挛引起,眼轴正常。多见于..."
屈光不正	看东西有重影	症状	",看远、近都不清楚,似有重影,... 屈光不正图册  看dao百科 儿童..."
屈光不正	视物变形	症状	"图册轻度或中度近视,除视远物模糊外,并无其他症状,在近距离工作时,不..."
屈光不正	真性近视	症状	"真性近视的病因/真性近视 编辑  近视是屈光不正的一种。是远处的物体不能在..."
屈光不正	眼疲劳	症状	"眼睛过度疲劳,促成屈光不正。..."
屈光参差	视力障碍	症状	"中文名: 屈光参差 临床表现: 视力障碍  就诊科室: 五官科 发病部位: 头部  ..."
屏幕脸	情感淡漠	症状	"的可能疾病 可能疾病伴随症状就诊科室 慢性疲劳综合症 疲劳食欲减退精神萎靡易激惹情绪起...  体检保健科中医科  屏幕脸 情感淡漠神志淡漠表情淡漠 心理咨询..."
屏幕脸	神志淡漠	症状	"神志淡漠是怎么引起的? 详细>>[详解] 神志淡漠的详细分析 神志淡漠的可能疾病 可能疾病伴随症状就诊科室 屏幕脸 情感淡漠神志淡漠表情淡漠 心理咨询..."
岩藻糖苷贮积症	反复上呼吸道感染	症状	"岩藻糖苷贮积症,(fucosidosis),是一种因α岩藻糖苷酶缺陷而引起的类黏多糖贮积症。临床上以神经系统异常、反复呼吸道感染、智力低下及心脏病变为特征无黏..."
岩藻糖苷贮积症	智力发育迟缓	症状	"岩藻糖苷贮积症,(fucosidosis),是一种因α岩藻...临床上以神经系统异常、反复呼吸道感染、智力低下及...进行性智力和运动发育迟缓可以是其最早的表现。自2..."
岩藻糖苷贮积症	异常矮小	症状	"岩藻糖苷贮积症,(fucosidosis),是一种因α岩藻糖苷酶缺陷而引起的类黏多糖贮积症。临床上以神经系统异常、反复呼吸道感染、智力低下及心脏病变为特征无黏..."
岩藻糖苷贮积症	肌张力减低	症状	"岩藻糖苷贮积症,(fucosidosis),是一种因α岩藻糖苷酶缺陷而引起的类黏多糖...肌张力减低 抽风 儿童精神运动发育异常 肝脾肿大 流行病学/岩藻糖苷贮积症 编辑..."
岩藻糖苷贮积症	出汗异常	症状	"岩藻糖苷贮积症,(fucosidosis),是一种因α岩藻糖苷酶缺陷而引起的类黏多糖贮积症。临床上以神经系统异常、反复呼吸道感染、智力低下及心脏病变为特征无黏..."
崩漏	阴道不规则出血	症状	"别名: 不规则阴道出血 传染病: 否  临床表现: 阴道出血 就诊科室: 妇产科  发病部位: 阴道,子宫  主要病因: 阴道炎,子宫内膜炎 其他名称: 崩漏,崩中 目录..."
嵌杯样病毒胃肠炎	恶心与呕吐	症状	"嵌杯样病毒胃肠炎是由嵌杯样病毒感染所引起,常暴发流行。6-12岁儿童全部受染...腹泻每日3-10次不等,为黄水样或米汤样便,无脓血。部分病例伴恶心、呕吐等症状..."
嵌杯样病毒胃肠炎	排便感	症状	"成人轮状嵌杯样病毒胃肠炎(流行性腹泻)常呈水型暴发流行,也可通过生活接触传播。  (三)易感人群:普通轮状病毒主要侵犯婴幼儿,以9-12月龄发病率最高,6月龄..."
嵌杯样病毒胃肠炎	头痛	症状	"嵌杯样病毒胃肠炎是由嵌杯样病毒感染所引起,常暴发流行。6-12岁儿童全部受染...成人则以腹泻、水样便为主要表现,可伴有恶心、呕吐、腹痛、头痛及周身不适等。..."
嵌杯样病毒胃肠炎	小儿咳嗽	症状	"嵌杯样病毒胃肠炎是由嵌杯样病毒感染所引起,常暴发流行。6-12岁儿童全部受染...(3) 吸收障碍:小肠粘膜受损,如小儿乳糜病、热带和非热带斯泼卢病、乳糜管或肠系..."
嵌杯样病毒胃肠炎	发烧	症状	"成人腹泻轮状嵌杯样病毒胃肠炎潜伏期2-3天,起病急,多无发热或仅有低热,以腹泻、腹痛、腹胀为主要症状。腹泻每日3-10次不等,为黄水样或米汤样便,无脓血。部分..."
