幼年型类天疱疮,疱疹
幼年型类天疱疮,皮肤瘙痒
幼年型类天疱疮,瘙痒
幼年型类风湿性关节炎,发烧
幼年型类风湿性关节炎,淋巴结肿大
幼年型类风湿性关节炎,肚子疼
幼年型类风湿性关节炎,脾肿大
幼年型类风湿性关节炎,弛张热
幼年型类风湿病,斑丘疹
幼年型类风湿病,低烧
幼年型类风湿病,弛张热
幼年型类风湿病,关节疼痛
幼年型类风湿病,淋巴结肿大
幼年型粒-单核细胞白血病,骨髓抑制
幼年型粒-单核细胞白血病,腋下淋巴肿大
幼年型粒-单核细胞白血病,皮肤浸润
幼年型粒-单核细胞白血病,白细胞增多
幼年型粒-单核细胞白血病,胸骨压痛
幼年型粒-单核细胞白血病,咳嗽
幼年性透明纤维瘤病,结节
幼年性透明纤维瘤病,宫颈水肿
幼年黑素瘤,结节
幼淋巴细病胞白血,低烧
幼淋巴细病胞白血,脾肿大
幼淋巴细病胞白血,疲乏
幼淋巴细病胞白血,纳差
幼淋巴细病胞白血,骨痛
幽门螺杆菌感染,幽门管溃疡
广州管圆线虫病,抽筋
广州管圆线虫病,浑身酸痛
广泛性焦虑障碍,吸气困难
广泛性焦虑障碍,坐立不安
广泛性焦虑障碍,紧张
广泛性焦虑障碍,易激惹
广泛性焦虑障碍,焦虑
库欣综合征,血糖升高
库鲁病,蹒跚步态
应激反应及适应障碍,紧张
康诺尔立克次体斑疹热,剧烈头痛
康诺尔立克次体斑疹热,高热
康诺尔立克次体斑疹热,弛张热
康诺尔立克次体斑疹热,关节疼痛
康诺尔立克次体斑疹热,寒战
开合,牙齿异常
开放性气胸,液气胸
异位ACTH综合征,皮肤紫纹
异位ACTH综合征,向心性肥胖
异位急性阑尾炎,肛门坠胀
异位急性阑尾炎,急腹症
异位急性阑尾炎,排便频率异常
异位急性阑尾炎,腹肌紧张
异位急性阑尾炎,肚子疼
异位胰腺,粘膜萎缩
异尖线虫病,肚子疼
异尖线虫病,低烧
异尖线虫病,喉咙痒
异尖线虫病,恶心与呕吐
异尖线虫病,胃疼
异常γ-球蛋白血症,球蛋白异常
异常血红蛋白病,消瘦
异常血红蛋白病,纳差
异常血红蛋白病,脾肿大
异常血红蛋白病,肝肿大
异常血红蛋白病,食欲异常
异染性脑白质营养不良,脑白质脱髓鞘
异染性脑白质营养不良,抽搐
异染性脑白质营养不良,消瘦严重者呈”皮包骨头”...
异染性脑白质营养不良,肌张力降低
异染性脑白质营养不良,脑白质偏少
异染性脑白质营养不良,脑白质稀疏
异染性脑白质营养不良,腱反射亢进
异染性脑白质营养不良,智能减退
异源内分泌综合征,麻痹
异源内分泌综合征,恶心
异源内分泌综合征,烦渴多饮
异源内分泌综合征,食欲减退
异源内分泌综合征,腹胀
异源内分泌综合征,昏迷
异物伤,疼痛
异物伤,水肿
异物伤,畏光
异物性食管穿孔,食管腔梗阻
异物性食管穿孔,食管气管瘘
异物性食管穿孔,食管梗阻
异物性食管穿孔,食管溃疡
异物性食管穿孔,吻合口并发症
异物性食管穿孔,食管瘘
异物肉芽肿,结节
异物肉芽肿,丘疹
异物肉芽肿,色素异常
弓形体病,恶心与呕吐
弓形体病性巩膜炎,睫状充血
弓形体病性巩膜炎,角巩膜葡萄肿
弓形体病性巩膜炎,眼球内积脓而失明
弓形体脑病,弓形体感染
弓形体脑病,感染性发热
弓形体脑病,视乳头水肿
弓形体脑病,精神萎靡
弓形体脑病,头痛
弥散性血管内凝血,血管内凝血
弥散性血管内凝血,溶血性黄疸
弥漫性外耳道炎,鼓膜充血
弥漫性外耳道炎,耳溢液
弥漫性外耳道炎,疖肿
弥漫性恶性间皮瘤,呼吸异常
弥漫性空回肠溃疡,排气障碍
弥漫性空回肠溃疡,溃疡分泌物恶臭
弥漫性空回肠溃疡,肠狭窄
弥漫性空回肠溃疡,溃疡疼痛
弥漫性空回肠溃疡,溃疡
弥漫性空回肠溃疡,肚子疼
弥漫性筋膜炎,皮下深部筋膜进行性坏死性...
弥漫性筋膜炎,皮肤绷紧肥厚失去弹性
弥漫性血管内凝血,颅神经麻痹
弥漫性血管内凝血,微血栓形成
弥漫性血管内凝血,微循环障碍
弥漫性血管内凝血,皮肤出血点
弥漫性血管内凝血,肺部出血
弥漫性血管内凝血,血管内凝血
弥漫性血管内凝血,溶血现象
弥漫性食管痉挛,吞咽困难
弥漫性食管痉挛,吞咽时胸痛
弥漫性食管痉挛,吞咽时发生晕厥
弥漫性食管痉挛,食管痉挛
弥漫性食管痉挛,胸骨后疼痛
弥漫性食管痉挛,呛咳
弥漫性食管痉挛,反胃
弯曲菌性肠炎,恶心与呕吐
弯曲菌性肠炎,发烧
弯曲菌性肠炎,脓血便
弯曲菌性肠炎,肚子疼
弯曲菌感染,恶心与呕吐
弯曲菌肠炎,脓血便
弯曲菌肠炎,发烧
弯曲菌肠炎,脑膜刺激征
弯曲菌肠炎,反射性呕吐
弯曲菌肠炎,肚子疼
弱视,弱视眼的拥挤现象
弱视,器质性弱视
弱视,废用性弱视
弱视,屈光不正性弱视
弱视,剥夺性弱视
弹响肩胛,肩胛骨酸痛
弹性假黄瘤,表皮发生钙化
弹性假黄瘤,关节松弛
弹性假黄瘤,穿透性皮肤变性
弹性假黄瘤,视网膜出血
弹性假黄瘤,四肢屈侧出现橘皮样外观
弹性假黄瘤,结节
弹性假黄瘤,血压高
弹性假黄瘤,视力障碍
强直性脊柱炎,驼背
强直性脊柱炎,晨僵
强直性脊柱炎,卧床不起
强直性脊柱炎,持续性疼痛
强直性脊柱炎,脊髓压迫
强直性脊柱炎,骶髂关节疼痛
强直性脊柱炎,关节疼痛
强直性脊柱炎,腰脊椎疼痛
强直性脊柱炎及其伴发的葡...,视力障碍
强直性脊柱炎及其伴发的葡...,眼痛
强直性脊柱炎及其伴发的葡...,强迫性脊柱炎
强直性脊柱炎及其伴发的葡...,持续性腰痛伴有晨僵
强直性脊柱炎及其伴发的葡...,红眼
强直性脊柱炎及其伴发的葡萄膜炎,睫状充血
强直性脊柱炎及其伴发的葡萄膜炎,腰骶疼痛
强直性脊柱炎及其伴发的葡萄膜炎,畏光流泪
强直性脊柱炎性巩膜炎,臀部疼痛
强直性脊柱炎性巩膜炎,持续性疼痛
强直性脊柱炎性巩膜炎,感觉障碍
强直性脊柱炎性巩膜炎,竹节脊柱
强直性脊柱炎性巩膜炎,眼痛
强直性脊柱炎性巩膜炎,心脏肥大
强直性脊柱炎性巩膜炎,囊肿
强直性脊柱炎性巩膜炎,畏光
强直性脊柱炎性巩膜炎,大小便失禁
强直性脊柱炎性巩膜炎,足跟痛
强迫性障碍,强迫行为
强迫性障碍,强迫观念
强迫性障碍,强迫性穷思竭虑
强迫性障碍,强制性思维
强迫性障碍,强迫性联想
强迫症,强迫观念
强酸、强碱中毒,肚子疼
强酸、强碱中毒,咽部灼热疼痛
强酸、强碱中毒,口及咽部烧灼感
强酸、强碱中毒,口痛
强酸类中毒,烧灼性疼痛
强酸类中毒,紫绀
强酸类中毒,口吐白沫
强酸类中毒,溃疡
强酸类中毒,水泡
强酸类中毒,恶心与呕吐
往来寒热,食欲异常
微囊肿腺癌,结节
微小度数斜视,眼皮下垂
微小核糖核酸病毒性角膜炎,眵泪粘腻
微小病变型肾病,阴囊水肿
微小病变型肾病,面部水肿
微小病变型肾病,血压高
微小病变型肾病,下肢浮肿
微小病变型肾病,低蛋白血症
微小病变型肾病,蛋白尿
微小病毒感染,皮肤紫癜
微小病毒感染,疲乏
微小病毒感染,胸骨压痛
微小病毒感染,面色苍白
微小病毒感染,斑丘疹
微小病毒感染,流鼻涕
微病毒B19感染性风湿病,血象异常
微病毒B19感染性风湿病,红斑样皮疹
微病毒B19感染性风湿病,胎儿水肿
微病毒B19感染性风湿病,关节疼痛
微病毒B19感染性风湿病,骨髓抑制
微病毒B19感染性风湿病,发烧
微病毒B19感染性风湿病,水肿
微病毒B19感染性风湿病,皮肤瘙痒
微血管病性溶血性贫血,血管壁变薄
微血管病性溶血性贫血,血红蛋白尿
微血管病性溶血性贫血,红细胞体积增大
微血管病性溶血性贫血,发烧
心-耳综合征,Q-T间期延长
心内膜弹性纤维增生症,口唇发绀
心力衰竭,突发的左心衰竭
心力衰竭,新生儿心力衰竭
心力衰竭,胸闷憋气
心动过速性心肌病,心脏扩大
心动过速性心肌病,心功能不全
心动过速性心肌病,心动过速
心动过速性心肌病,心悸
心动过速性心肌病,胸闷
心动过速性心肌病,慢性房颤
心包内恶性畸胎瘤,心包填塞
心包内恶性畸胎瘤,心动过速
心包内恶性畸胎瘤,胸痛
心包囊肿与心包憩室,胸闷
心包囊肿与心包憩室,气短
心包囊肿与心包憩室,心悸
心包囊肿与心包憩室,胸痛
心包肿瘤,心包积液体征
心包肿瘤,咳嗽
心包胸腺瘤,心包填塞
心包胸腺瘤,心率增快
心包胸腺瘤,下肢浮肿
心包胸腺瘤,颈静脉怒张
心包胸腺瘤,心排血量减少
心包间皮瘤,胸骨后疼痛
心包间皮瘤,下肢浮肿
心包间皮瘤,呼吸困难
心包间皮瘤,端坐呼吸
心包间皮瘤,颈静脉怒张
心原性肝硬化,肝气不足
心原性肝硬化,肝大而硬
心原性肝硬化,脉络暴露
心原性肝硬化,肝糖异生增加
心原性肝硬化,肝星状细胞增生
心原性肝硬化,蛙状腹
心原性肝硬化,脾肿大
心原性肝硬化,心悸
心厥,心脏震颤
心厥,易昏厥
心厥,心脏破裂
心厥,心脏骤停
心厥,心脏失代偿
心厥,头晕
心厥,心脏刺痛
心厥,抽搐
心厥,室上性心律失常
心厥,呼吸困难
心境障碍,疲劳
心境障碍,情绪低落
心境障碍,抑郁
心境障碍,食欲下降
心室扑动和心室颤动,心室扑动
心室肌致密化不全,克汀病面容
心室肌致密化不全,顽固性心功能不全
心室肌致密化不全,微血栓形成
心室肌致密化不全,体循环淤血
心室肌致密化不全,左心衰竭
心室间隔缺损,心脏震颤
心室静止,心脏骤停
心室静止,心源性晕厥
心室静止,心脏猝死
心室静止,心悸
心尖肥厚型心肌病,心音异常
心尖肥厚型心肌病,乏力
心尖肥厚型心肌病,心尖搏动弥散
心尖肥厚型心肌病,头晕
心尖肥厚型心肌病,心悸
心尖肥厚型心肌病,胸痛
心尖肥厚型心肌病,胸闷
心律失常,Q-T间期延长
心律失常,电生理异常
心房内传导阻滞,不完全性房内阻滞
心房内传导阻滞,传导阻滞
心房内传导阻滞,胸闷
心房内传导阻滞,头晕
心房内传导阻滞,房内传导阻滞
心房心肌梗死,血栓性赘生物
心房心肌梗死,微血栓形成
心房扑动,恐惧
心房扑动,烦躁不安
心房扑动,心悸
心房扑动,头晕
心房扑动,胸痛
心房扑动,胸闷
心气虚,气虚不摄
心瘅,气短
心瘅,劳累后感觉胸闷
心瘅,心悸
心瘅,年轻女性心悸胸闷
心瘅,发烧
心瘅,胸闷
心瘅,乏力
心绞痛,皮肤苍白
心绞痛,冠状动脉痉挛
心绞痛,侧支循环发育不充
心肌桥,胸痛
心肌梗塞,心音异常
心肌梗塞,心电图异常
心肌梗塞并发二尖瓣关闭不...,血压下降
心肌梗塞并发二尖瓣关闭不...,收缩期杂音
心肌梗塞并发心室间隔穿破,室间隔缺损
心肌梗塞并发心室间隔穿破,左胸痛
心肌梗塞并发心室间隔穿破,心脏结构异常
心肌梗塞并发心室间隔穿破,右心室流出道
心肌梗死后心包炎,胸膜摩擦音
心肌梗死后心包炎,胸痛
心肌梗死后心包炎,心前区隐痛
心肌梗死后心包炎,发烧
心肌梗死后心包炎,心包压塞
心肌炎,年轻女性心悸胸闷
心肌炎,交替脉
心肌炎,无法数清每分钟脉搏次数
心肌炎,心尖搏动弥散
心肾不交,健忘
心肾不交,五心烦热
心肾不交,口燥咽干
心肾不交,失眠
心肾不交,心悸
心肾不交,腰膝酸软
心肾不交,烦躁不安
心脏乳头样弹性纤维瘤,一过性脑缺血
心脏内粘液瘤,心悸
心脏内粘液瘤,呼吸困难
心脏横纹肌瘤,指甲很短
心脏横纹肌瘤,发绀
心脏横纹肌瘤,心脏杂音
心脏横纹肌瘤,心脏增大
心脏横纹肌瘤,水肿
心脏病,恶心
心脏直视手术所致神经疾病,谵妄
心脏直视手术所致神经疾病,偏瘫
心脏神经官能症,神经官能症状
心脏神经官能症,心前区隐痛
心脏神经官能症,心悸
心脏神经官能症,胸闷
心脏神经官能症,气短
心脏穿透伤,心脏破裂
心脏穿透伤,二尖瓣脱垂
心脏肿瘤,继发性癫痫
心脏肿瘤,一过性脑缺血
心脏肿瘤,心源性胸痛
心脏肿瘤,易昏厥
心脏肿瘤,紫绀和血缺氧
心脏转移性恶性黑色素瘤,淤血性心衰
心脏转移性恶性黑色素瘤,心源性水肿
心脏转移性恶性黑色素瘤,呼吸困难
心脏转移性恶性黑色素瘤,心动过速
心脏转移瘤,心脏破裂
心脏转移瘤,心包填塞
心脏转移瘤,突发的右侧心衰
心脏钝性闭合伤,心脏破裂
心脏钝性闭合伤,昏迷
心脏钝性闭合伤,心脏僵硬
心脏钝性闭合伤,心包破损伤
心脏钝性闭合伤,胸痛
心脏黏液瘤,进食困难
心脏黏液瘤,体重减轻
心脏黏液瘤,收缩期和舒张期杂音
心脏黏液瘤,乏力
心脏黏液瘤,血流不畅
心脏黏液瘤,发烧
心脏黏液瘤,球蛋白异常
心脏黏液瘤,关节疼痛
心脏黏液瘤,血沉增快
心脏黏液瘤,食欲不振
心脏黏液瘤,肺动脉狭窄
心脏黏液瘤,右心功能不全
心脏黏液瘤,急腹症
心脏黏液瘤,活动后气促
心脏黏液瘤,频发室性期前收缩
心脾两虚,弱脉
心脾两虚,脾虚
心脾两虚,脘痞腹胀
心脾两虚,慢性贫血
心脾两虚,泛恶欲吐
心脾两虚,手足烦热
心脾两虚,年轻女性心悸胸闷
心脾两虚,浑身酸痛
心脾两虚,脾阳虚
心虚,气短
心虚,虚烦
心虚,胸闷
心虚,心悸
心血管和血栓栓塞综合征,局部淋巴结肿大
心血管和血栓栓塞综合征,肢端缺血
心血管和血栓栓塞综合征,紫绀
心血管疾病伴发的精神障碍,幻听
心血管疾病伴发的精神障碍,脑衰弱综合征
心血管疾病伴发的精神障碍,易激动
心血虚,健忘
心血虚,脉濡弱
心衰,呼吸暂停
心阳虚,呼吸微弱
心阴虚,颧红
心阴虚,弱脉
念珠状发,毛发异常
念珠状发,结节
念珠状发,头发分叉
念珠状红苔藓,瘙痒
念珠状红苔藓,丘疹
念珠菌性阴道炎,阴道口局部红肿热痛
念珠菌性龟头炎,龟头瘙痒
念珠菌病,斑丘疹
念珠菌病,皮肤轻度糜烂
念珠菌病,粘膜有粘着性白斑
急喉风,呼吸道阻塞
急喉风,部位不定的疼痛
急喉风,呼吸浅慢
急喉风,喉头痉挛
急性上颌窦炎,鼻粘膜溃疡和萎缩
急性上颌窦炎,呼吸急促
急性上颌窦炎,鼻溢液
急性中毒性脑炎,浑身忽冷忽热
急性中毒性脑炎,呼吸不规则
急性中毒性脑炎,烦躁不安
急性中毒性脑炎,头痛
急性中毒性脑炎,视力障碍
急性乙肝,皮肤发黄
急性乙肝,球蛋白异常
急性乙肝,尿黄似浓茶
急性乙肝,大三阳
急性乙肝,发烧
急性乙肝,乙肝e抗体（抗HBe）阳性
急性乙肝,厌食
急性乙肝,肝郁气滞
急性乙肝,乙肝e抗原（HBeAg）阳性
急性乙肝,胃肠动力差
急性乙肝,细胞酶活性异常
急性乙肝,乙肝表面抗原（HBsAg）阳
急性乙肝,转氨酶异常增高
急性乳突炎,耳痛
急性乳突炎,皮肤潮红肿胀
急性乳突炎,耳流脓
急性乳突炎,压痛
急性乳腺炎,脉率增快
急性乳腺炎,乏力
急性乳腺炎,乳房红肿热痛
急性乳腺炎,头痛
急性乳腺炎,乳房胀痛
急性乳腺炎,高热
急性侵袭型肺曲霉病,发烧
急性侵袭型肺曲霉病,咳痰
急性侵袭型肺曲霉病,干咳
急性侵袭型肺曲霉病,胸痛
急性便秘,继发性便秘
急性全自主神经失调症,四肢肌张力增强
急性共同性斜视,菱形-现象
急性减压性骨坏死,距骨坏死
急性减压性骨坏死,皮肤型屈肢症
急性出血坏死型胰腺炎,肚子疼
急性出血性坏死性小肠炎,肚子疼
急性出血性坏死性小肠炎,恶心与呕吐
急性出血性坏死性小肠炎,便血
急性出血性坏死性小肠炎,发烧
急性出血性结膜炎,畏光流泪
急性出血性结膜炎,头痛
急性出血性结膜炎,鼻塞
急性出血性结膜炎,眼内有异物感
急性出血性结膜炎,眼痛
急性化脓性中耳炎,咽鼓管堵塞
急性化脓性中耳炎,耳根部疼痛
急性化脓性中耳炎,鼓膜充血
急性化脓性中耳炎,鼓膜发红，耳后红肿
急性化脓性乳突炎,耳后乳突水肿
急性化脓性乳突炎,耳痛
急性化脓性乳腺炎,乳汁淤积
急性化脓性乳腺炎,压痛
急性化脓性乳腺炎,高热寒战
急性化脓性乳腺炎,脓肿
急性化脓性乳腺炎,脉搏加速
急性化脓性乳腺炎,淋巴结肿大
急性化脓性甲状腺炎,冷结节
急性化脓性甲状腺炎,声音嘶哑
急性化脓性甲状腺炎,脓肿
急性化脓性甲状腺炎,吞咽困难
急性化脓性胃炎,恶心与呕吐
急性化脓性胃炎,上腹不适
急性化脓性胃炎,上腹部疼痛
急性化脓性胃炎,寒战
急性化脓性胃炎,发烧
急性化脓性脊髓炎,空洞形成
急性化脓性脊髓炎,怕冷
急性化脓性脊髓炎,脑功能不全
急性化脓性脊髓炎,括约肌功能障碍
急性化脓性脊髓炎,感觉障碍
急性化脓性脊髓炎,截瘫
急性化脓性脑膜炎,颈项强直
急性化脓性脑膜炎,脑膜刺激征
急性化脓性脑膜炎,前囟饱满
急性化脓性腭扁桃体炎,四肢酸痛无力
急性化脓性腮腺炎,腮腺肿大
急性化脓性腮腺炎,发烧
急性化脓性腮腺炎,胀痛
急性化脓性腮腺炎,张口困难
急性化脓性腱鞘炎,指、拇、脘的伸展功能完全...
急性化脓性腱鞘炎,全身骨骼肌痉挛
急性单纯外伤性腰腿痛,腿前内侧出现感觉异常
急性单纯性胃炎,呕血
急性单纯疱疹病毒性脑炎,头痛
急性及亚急性脑内血肿,颅内压增高
急性及亚急性脑内血肿,恶心与呕吐
急性及亚急性脑内血肿,头痛
急性后部多灶性鳞状色素上皮病变,色素性皮损
急性和亚急性硬脑膜下血肿,恶心与呕吐
急性和亚急性硬脑膜下血肿,昏迷
急性喉炎,口鼻周围发绀
急性嗜酸性粒细胞性肺炎,上呼吸道和口腔存在大量定...
急性嗜酸性粒细胞性肺炎,发烧
急性嗜酸性粒细胞性肺炎,指甲宽而短(宽大于长)
急性嗜酸性粒细胞性肺炎,叶间裂常呈弧形下坠
急性嗜酸性粒细胞性肺炎,高热寒战
急性嗜酸性粒细胞性肺炎,肺下叶周围呈节段性或大叶性模糊阴影
急性嗜酸性粒细胞性肺炎,稽留热
急性坏死出血性脑脊髓炎,Moro反应迟钝
急性失血性贫血,意识丧失
急性失血性贫血,少尿
急性失血性贫血,血压低
急性失血性贫血,脉搏细速
急性失血性贫血,手足厥冷
急性失血性贫血,血压下降
急性失血性贫血,面色苍白
急性失血所致贫血,抽搐无力
急性失血所致贫血,产后头痛
急性女阴溃疡,结节
急性女阴溃疡,阴部灼热
急性女阴溃疡,瘙痒
急性女阴溃疡,会阴溃疡
急性女阴溃疡,发烧
急性女阴溃疡,丘疹
急性妄想发作,被窃或疑病妄想
急性妄想发作,人格解体
急性妄想发作,情感高涨
急性妄想发作,幻觉
急性妄想发作,偏执性妄想
急性妄想发作,迫害妄想
急性子宫内膜炎,下腹痛
急性子宫内膜炎,脓血性白带
急性子宫内膜炎,产后恶露不净有臭味
急性子宫内膜炎,发烧
急性子宫内膜炎,白带增多
急性宫颈炎,腰骶部酸痛
急性宫颈炎,膀胱刺激症
急性宫颈炎,阴道出血
急性宫颈炎,白带增多
急性宫颈炎,阴道分泌物增多
急性左心衰,阵发性夜间呼吸困难
急性弥漫性腹膜炎,腹膜刺激征
急性心力衰竭,多音律心音
急性心力衰竭,烦躁不安
急性心肌梗死,胸闷憋气
急性感染性心内膜炎,交替脉
急性感染性心内膜炎,迁移性脓肿
急性感染性心内膜炎,皮肤瘀点
急性放射性甲状腺炎,疼痛
急性无黄疸型肝炎,腹胀呃逆
急性无黄疸型肝炎,乙肝表面抗原（HBsAg）阳
急性无黄疸型肝炎,乙肝e抗原（HBeAg）阳性
急性无黄疸型肝炎,腹胀
急性早幼粒细胞白血病,腋下淋巴肿大
急性梗阻性化脓性胆管炎,腹部肿块
急性梗阻性化脓性胆管炎,胆道梗阻
急性梗阻性化脓性胆管炎,肚子疼
急性梗阻性化脓性胆管炎,少尿
急性横贯性脊髓炎,皮肤干燥
急性横贯性脊髓炎,呼吸困难
急性横贯性脊髓炎,脊髓休克
急性横贯性脊髓炎,感觉障碍
急性横贯性脊髓炎,大小便潴留
急性水肿型胰腺炎,低烧
急性水肿型胰腺炎,胰源性腹痛
急性水肿型胰腺炎,上腹部压痛
急性泪囊炎,泪腺发炎
急性泪腺炎,耳前淋巴结肿大
急性浅表性包皮龟头炎,低烧
急性浅表性包皮龟头炎,龟头瘙痒
急性浅表性包皮龟头炎,充血
急性浅表性包皮龟头炎,压痛
急性浅表性包皮龟头炎,脓性分泌物
急性浅表性包皮龟头炎,阴茎疼痛
急性浅表性包皮龟头炎,乏力
急性浅表性包皮龟头炎,溃疡
急性浅表性包皮龟头炎,腹股沟淋巴结肿大
急性海绵窦栓塞性静脉炎,昏迷
急性海绵窦栓塞性静脉炎,头痛
急性海绵窦栓塞性静脉炎,恶心与呕吐
急性海绵窦栓塞性静脉炎,眼球不能随意动
急性海绵窦栓塞性静脉炎,高热
急性淋巴结炎,淋巴结肿大
急性淋巴结炎,耳前淋巴结肿大
急性淋巴结炎,腹股沟淋巴结肿大
急性湿疹,多形红斑样皮疹
急性湿疹,脓疱
急性特发性心包炎,突发性疼痛
急性特发性心包炎,稽留热
急性特发性心包炎,胸骨后疼痛
急性特发性心包炎,咳嗽
急性特发性心包炎,心前区隐痛
急性特发性心包炎,发烧
急性甲状腺炎,甲状腺肿大
急性甲状腺炎,咽痛
急性甲状腺炎,咳声嘶哑
急性甲状腺炎,吞咽困难
急性甲状腺炎,头痛
急性甲状腺炎,鼻塞
急性白血病,体重减轻
急性白血病,牙龈出血
急性白血病,视网膜出血
急性眼眶蜂窝织炎,恶寒
急性眼眶蜂窝织炎,发烧
急性眼眶蜂窝织炎,急性病容
急性眼眶蜂窝织炎,头痛
急性眼眶蜂窝织炎,昏迷
急性硫化氢中毒,深昏迷
急性硫化氢中毒,咽痛
急性硫化氢中毒,上呼吸道粘膜刺激症状
急性硫化氢中毒,头痛
急性硫化氢中毒,流泪
急性硫化氢中毒,眼痛
急性硬脑膜下血肿,视力障碍
急性硬脑膜下血肿,延髓出血
急性硬脑膜下血肿,意识朦胧状态
急性硬脑膜下血肿,头痛
急性硬脑膜下血肿,恶心与呕吐
急性硬脑膜外血肿,运动性失语
急性硬脑膜外血肿,血肿形成
急性硬脑膜外血肿,头痛
急性硬脑膜外血肿,恶心与呕吐
急性硬脑膜外血肿,颅内压增高
急性粒细胞缺乏,淋巴结肿大
急性粒细胞缺乏,发烧
急性细支气管炎,呼吸音减弱
急性细支气管炎,上呼吸道卡他症状
急性细支气管炎,咳嗽
急性细支气管炎,咳痰
急性细支气管炎,呼吸衰竭
急性细菌性前列腺炎,恶心与呕吐
急性结石性胆囊炎,下腹局部疼痛
急性结石性胆囊炎,恶心与呕吐
急性结石性胆囊炎,高热
急性肠梗阻,急性腹痛
急性肠梗阻,停止排气
急性肠梗阻,腹胀
急性肠炎,深黄色或带绿色的水样便
急性肠系膜上动脉栓塞或血...,恶心与呕吐
急性肠系膜上动脉栓塞或血...,血栓性赘生物
急性肠系膜上动脉栓塞或血...,腹膜刺激征
急性肠系膜上动脉栓塞或血...,肚子疼
急性肠系膜上动脉栓塞或血...,呕血
急性肠系膜上动脉栓塞或血栓形成,肠粘膜有坏死溃疡
急性肠系膜上动脉栓塞或血栓形成,冠状动脉栓塞
急性肠系膜上动脉栓塞或血栓形成,手术时伤口不再出血
急性肠系膜上静脉血栓形成,血栓肌化
急性肠系膜上静脉血栓形成,腹胀
急性肠系膜上静脉血栓形成,慢性静脉功能不全
急性肠系膜上静脉血栓形成,静脉血栓
急性肠系膜上静脉血栓形成,高凝状态
急性肠系膜上静脉血栓形成,胃肠气胀
急性肠系膜淋巴结炎,低烧
急性肠系膜淋巴结炎,脓肿
急性肠系膜淋巴结炎,发烧
急性肠胃炎,深黄色或带绿色的水样便
急性肠胃炎,新生儿打嗝
急性肠胃炎,脂肪泻
急性肺源性心脏病,发烧
急性肺源性心脏病,血压下降
急性肺源性心脏病,气急
急性肺源性心脏病,胸痛
急性肺源性心脏病,心悸
急性肺脓肿,横膈低平
急性肺脓肿,痰有恶臭味
急性肾小管坏死,少尿
急性肾小管坏死,食欲不振
急性肾小管坏死,恶心与呕吐
急性肾小管坏死,多尿
急性肾小管坏死,嗜睡
急性肾小管间质性肾炎,多尿
急性肾小管间质性肾炎,蛋白尿
急性肾小管间质性肾炎,急性肾衰竭
急性肾小管间质性肾炎,少尿
急性肾小管间质性肾炎,荨麻疹样皮疹
急性肾炎,血压高
急性肾炎,氮质血症
急性肾盂肾炎,全腹痛
急性肾盂肾炎,膀胱刺激症
急性胆源性胰腺炎,恶心与呕吐
急性胆管炎,血压下降
急性胆管炎,急性腹痛
急性胰腺炎,安静腹
急性胰腺炎,突发性右上腹绞痛
急性胰腺炎,上腹及腰背部有“束带感”
急性脂肪皮肤硬化症,皮肤硬化
急性脂肪皮肤硬化症,皮下组织硬结
急性脊髓炎,构音障碍
急性脊髓炎,感觉障碍
急性脓肿,压痛
急性脓胸,胸闷
急性脓胸,呼吸急促
急性腐蚀性胃炎,胃慢性出血
急性腐蚀性胃炎,吞咽困难
急性腐蚀性胃炎,胃粘膜损伤
急性腐蚀性胃炎,吞咽痛
急性腐蚀性胃炎,消化道穿孔
急性腐蚀性胃炎,恶心与呕吐
急性腐蚀性胃炎,胃黏膜充血水肿
急性腐蚀性胃炎,胃粘膜充血
急性腮腺炎性睾丸炎,睾丸胀痛
急性腮腺炎性睾丸炎,发烧
急性腰扭伤,腰大肌脓肿
急性腰背部扭伤,压痛
急性腹型-高脂血症综合征,腹膜刺激征
急性腹型-高脂血症综合征,发烧
急性腹型-高脂血症综合征,肚子疼
急性腹型-高脂血症综合征,腹部不适
急性腹膜炎,左腹屈曲
急性膀胱炎,脓尿
急性膀胱炎,膀胱痉挛
急性荨麻疹,皮肤水疱，后形成黑色干痂
急性蜂窝组织炎,头痛
急性蜂窝组织炎,蜂窝组织炎
急性蜂窝组织炎,水疱或大疱损害
急性蜂窝组织炎,疼痛
急性蝶窦炎,鼻分泌物增多
急性蝶窦炎,深部性头痛
急性视网膜坏死综合征,视网膜脱离
急性视网膜坏死综合征,视野缺损
急性视网膜坏死综合征,视网膜出血
急性视网膜坏死综合征,眼痛
急性视网膜坏死综合征,视力障碍
急性视网膜色素上皮炎,视野缩小
急性视网膜色素上皮炎,视网膜水肿
急性视网膜色素上皮炎,色觉异常
急性视网膜色素上皮炎,色素性皮损
急性视网膜色素上皮炎,红色盲
急性视网膜色素上皮炎,干性脂溢
急性输卵管卵巢炎,多囊卵巢
急性输卵管卵巢炎,食欲不振
急性输卵管卵巢炎,乏力
急性输卵管卵巢炎,颜面潮红
急性输卵管卵巢炎,腹胀
急性输卵管卵巢炎,下腹疼痛
急性输卵管炎,输卵管粘连
急性输卵管炎,左下腹压痛
急性输卵管炎,输卵管肿大
急性酒中毒,酒精性幻觉症
急性酒中毒,酒后四肢酸痛
急性酒中毒,饮酒性面红
急性闭角型青光眼,恶心与呕吐
急性闭角型青光眼,眼充血
